,tweets,label,sentiment
728,"['vaksinasi', 'nusantara', 'cemerlang', 'mata', 'jabat']",1.0,0.0
729,"['kaum', 'difabel', 'antar', 'jemput']",1.0,1.0
730,"['warga', 'dki', 'jakarta', 'usia', 'sentra', 'vaksinasi', 'blok', 'tanah', 'abang', 'vaksinasi', 'covid', 'via']",1.0,1.0
731,"['kanuna', 'laku', 'damping', 'laksana', 'vaksinasi', 'covid', 'bina']",1.0,1.0
732,"['coba', 'cek', 'ini', 'depok', 'deket', 'kampus', 'beb']",1.0,0.0
733,"['vaksinasi', 'massal', 'stadion', 'cibinong', 'bogor', 'via']",1.0,1.0
734,"['prioritas', 'vaksinasi', 'covid', 'tumpang', 'krl']",1.0,1.0
735,"['jakarta', 'ribet', 'bener', 'kaya', 'vaksinasi', 'bal', 'ga', 'pake', 'poto', 'poto']",0.0,1.0
736,"['bumi', 'resources', 'minerals', 'brms', 'gelar', 'vaksinasi', 'gotong', 'royong', 'lindung', 'karyawan']",1.0,1.0
737,"['langkap', 'cepat', 'cepat', 'program', 'vaksinasi']",1.0,1.0
738,"['cepat', 'vaksinasi', 'stasiun', 'labuh']",1.0,1.0
739,"['anies', 'baswedan', 'vaksinasi', 'juta', 'duduk', 'jakarta', 'cepat', 'capai', 'herd', 'immunity']",1.0,1.0
740,"['potret', 'viral', 'pemuda', 'gendong', 'kakek', 'turun', 'bukit', 'vaksinasi', 'covid']",1.0,1.0
741,"['bisaa', 'semarang', 'daftar', 'vaksinasi', 'sbnernya', 'nunggu', 'antri', 'tau', 'kim']",1.0,0.0
742,"['program', 'vaksinasi', 'massal', 'cepat']",1.0,1.0
743,"['peka', 'kondisi', 'sosial', 'agnez', 'ajak', 'vaksin', 'panutan', 'figur', 'publik']",1.0,1.0
744,"['kumham', 'kalteng', 'hadir', 'rapat', 'koordinasi', 'cepat', 'laksana', 'vaksinasi', 'covid']",1.0,1.0
745,"['langkah', 'cepat', 'laju', 'vaksinasi']",1.0,1.0
746,"['sosialisasi', 'dapet', 'putar', 'vaksinasi', 'suda', 'duga', 'ditanyain', 'mantapppp']",1.0,1.0
747,"['jakarta', 'vaksinasi']",1.0,1.0
748,"['kedungwuni', 'timur', 'monitoring', 'laksana', 'vaksinasi', 'covid', 'asuh', 'santri', 'ponpes', 'nurul', 'huda']",1.0,1.0
749,"['video', 'program', 'outreach', 'vaksinasi', 'mudah', 'duduk', 'dalam']",1.0,1.0
750,"['tinjau', 'vaksinasi', 'massal', 'stasiun', 'bogor']",1.0,1.0
751,"['aq', 'tim', 'matahati', 'freelance', 'manfaatin', 'vaksinasi', 'hasil', 'test', 'antigen', 'syarat', 'wajib', 'event', 'depan', 'nunjukin', 'kartu', 'sertifikat', 'vaksinasi', 'kerja', 'event', 'mending']",1.0,1.0
752,"['tinjau', 'vaksinasi', 'massal', 'stadion']",1.0,1.0
753,"['wkwowkwwkwkwk', 'vaksinasi', 'masyarakat', 'stadion', 'kota', 'gak', 'nonton', 'persib']",1.0,1.0
754,"['kemaren', 'aneh', 'tekan', 'darah', 'screening', 'tensi', 'range', 'normal', 'pas', 'selesai', 'observasi', 'pasca', 'vaksinasi', 'ditukur']",0.0,1.0
755,"['perhati', 'ken', 'aman', 'prioritas', 'laksana', 'vaksinasi', 'massal', 'massif']",1.0,1.0
756,"['wahyudi', 'balai', 'riam', 'pantau', 'giat', 'vaksinasi', 'covid']",1.0,0.0
757,"['vaksinasi', 'lantas', 'kebal', 'covid', 'lindung', 'tubuh', 'butuh', 'disiplin', 'terap', 'prokes', 'pakai', 'jaga', 'jarak', 'cuci', 'tangan', 'pakai', 'sabun', 'lengah', 'sehat']",0.0,1.0
758,"['jenderal', 'sigit', 'menteri', 'kesehtan', 'budi', 'gunadi', 'sadikin', 'tinjau', 'vaksinasi', 'stadion', 'jawa', 'barat']",1.0,1.0
759,"['kepala', 'badan', 'nasional', 'tanggulang', 'bencana', 'bnpb', 'letjen', 'ganip', 'warsito', 'tolak', 'jawa', 'barat', 'aktif', 'covid', 'alami', 'lonjak', 'siginifikan', 'pasca', 'libur', 'raya', 'idul', 'fitri', 'lengkap']",1.0,0.0
760,"['kepala', 'negara', 'harap', 'keras', 'cepat', 'program', 'vaksinasi', 'vaksinasi', 'target', 'bogor', 'capai', 'kebal', 'komunal', 'agustus']",1.0,1.0
761,"['warga', 'usia', 'vaksin', 'maksimal', 'bentuk', 'kebal', 'komunitas']",1.0,1.0
762,"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'bogor', 'jabar', 'sasar', 'vaksinasi', 'bogor', 'sebar']",1.0,1.0
763,"['sagita', 'putar', 'giat', 'ambu', 'bupati', 'purwakarta', 'ambu', 'anne', 'ratna', 'mustika', 'pantau', 'pelakasanaan', 'vaksinasi', 'masal', 'forkopimda', 'tempat', 'gor', 'purnawarman', 'lengkap']",1.0,1.0
764,"['pantau', 'jadwal', 'vaksinasi', 'link', 'scan', 'qr', 'code', 'gambar']",1.0,1.0
765,"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'cibinong', 'bogor', 'jawa', 'barat', 'sasar', 'vaksinasi', 'bogor', 'sebar']",1.0,1.0
766,"['kota', 'semarang', 'buka', 'layan', 'sentra', 'vaksinasi', 'universitas', 'islam', 'negeri', 'uin', 'walisongo', 'poltekkes', 'semarang', 'layan', 'vaksinasi', 'prioritas', 'lansia', 'pra', 'lansia', 'layan', 'publik', 'vaksinasi']",1.0,1.0
767,"['info', 'menteri', 'sehat', 'vaksinasi', 'lantas', 'kebal', 'covid', 'lindung', 'tubuh', 'butuh', 'disiplin', 'terap', 'prokes', 'pakai', 'jaga', 'jarak', 'cuci', 'tangan', 'pakai', 'sabun', 'lengah', 'sehat']",0.0,1.0
768,"['sendangadi', 'aipda', 'edi', 'setiawan', 'pendopo', 'kalurahan', 'sendangadi', 'magelang', 'mlati', 'laksana', 'giat', 'sambang', 'monitoring', 'vaksinasi', 'covid', 'lansia', 'wilayah', 'kalurahan', 'sendangadi', 'mlati', 'serta', 'vaksin']",1.0,1.0
769,"['bikin', 'bangga', 'agnez', 'diam', 'diam', 'bangun', 'klinik', 'vaksinasi', 'covid', 'gratis']",1.0,1.0
770,"['dang', 'dukung', 'cepat', 'vaksinasi', 'lansia']",1.0,1.0
771,"['dikaitkeun', 'vaksinasi', 'duhhh', 'warga', 'ig']",0.0,1.0
772,"['tokoh', 'pemuda', 'kapuas', 'ajak', 'generasi', 'muda', 'sukses', 'cepat', 'vaksinasi']",1.0,1.0
773,"['sore', 'menit', 'lokasi']",1.0,1.0
774,"['positif', 'gila', 'ayo', 'jalan', 'protol', 'sehat', 'pola', 'makan', 'perhati']",0.0,1.0
775,"['vaksin', 'tunggu', 'cari', 'cari', 'info', 'faskes', 'dekat', 'kait', 'jadwal', 'vaksinasi', 'daerah', 'vaksinasi', 'sasar', 'usia', 'layan', 'publik', 'lansia', 'cmiiw']",1.0,0.0
776,"['ayo', 'vaksinasi', 'takut', 'siap', 'lancar', 'vaksin']",1.0,1.0
777,"['pododadi', 'monitoring', 'laksana', 'vaksinasi', 'covid', 'tempat', 'balai', 'pododadi']",1.0,0.0
778,"['grab', 'vaccine', 'center', 'yogyakarta', 'target', 'masyarakat', 'yogyakarta', 'sandang', 'disabilitas', 'vaksin', 'covid']",1.0,1.0
779,"['rektor', 'umpri', 'apresiasi', 'vaksinasi', 'massal', 'pringsewu']",1.0,1.0
780,"['bima', 'warga', 'prioritas', 'terima', 'vaksin', 'wilayah', 'suntik', 'vaksin', 'covid']",1.0,1.0
781,"['', '', '', '', '', 'tahu', 'uk', 'negara', 'catat', 'vaksinasi', 'tinggi', 'dunia', 'tempoh', 'kini', 'tingkat', 'jangkit', 'virus', 'covid', 'baharu', 'lebih']",1.0,1.0
782,"['pemkot', 'jakpus', 'gelar', 'layan', 'vaksinasi', 'blok', 'pasar', 'tanah', 'abang']",1.0,1.0
783,"['tiga', 'layan', 'bus', 'keliling', 'vaksinasi', 'covid', 'antusias', 'masyarakat', 'vaksin', 'sekip', 'kadipiro', 'terap', 'prokes', 'ketat', 'baca']",1.0,1.0
784,"['tim', 'kantor', 'vaksin', 'kerja', 'informal', 'rumah', 'anak', 'dewasa', 'vaksin', 'pegawai', 'istirahat', 'vaksinasi', 'gel', 'demam', 'mual', 'ingat', 'pola', 'makan', 'bener']",0.0,1.0
785,"['program', 'sentra', 'vaksinasi', 'indonesia', 'bangkit', 'pra', 'lansia', 'minimal', 'usia', 'ktp', 'nasional', 'daftar', 'tua', 'program', 'sentra', 'vaksinasi', 'indonesia', 'bangkit', 'daftar']",1.0,0.0
786,"['sehat', 'pandemi', 'ayo', 'vaksinasi', 'patuh', 'protokol', 'sehat']",1.0,1.0
787,"['grab', 'luncur', 'pusat', 'vaksinasi', 'ramah', 'sandang', 'disabilitas', 'yogyakarta']",1.0,1.0
788,"['cegah', 'sebar', 'covid', 'sentra', 'vaksinasi', 'kota', 'semarang', 'tambah', 'daftar', 'lokasi']",1.0,1.0
789,"['neng', 'liat', 'animo', 'teman', 'teman', 'vaksin', 'info', 'sentra', 'vaksinasi', 'jakarta', 'bantu', 'biar', 'pandemi', 'cepat', 'reda', 'lupa', 'prokes', 'vaksin', 'obat', 'tameng', 'kuat']",1.0,1.0
790,"['lonjak', 'covid', 'izin', 'vaksin', 'vaksinasi', 'mandiri']",0.0,0.0
791,"['bahas', 'militer', 'bantu', 'vaksinasi', 'tenaga', 'medis', 'ga', 'lupa', 'prosedur']",1.0,1.0
